,oid,ent,sectionId
219,1,3,4033
220,1,4,4036
221,1,5,4031
222,1,6,4034
223,1,7,4037
224,1,8,4032
225,1,9,4546
226,1,1,4542
227,1,2,4545
228,1,3,4548
229,1,4,4543
230,1,5,4546
231,1,6,4549
232,1,7,4544
233,1,8,5057
234,1,9,5053
235,1,1,5056
236,1,2,5059
237,1,3,5054
238,1,4,5057
239,1,5,5060
240,1,6,5055
241,1,7,5568
242,1,8,5564
243,1,9,5567
244,1,1,5570
245,1,2,5565
246,1,3,5568
247,1,4,5571
248,1,5,5566
249,1,6,5877
250,1,7,5873
251,1,8,5876
252,1,9,5879
253,1,1,5874
254,1,2,5877
255,1,3,5880
256,1,4,5875
257,1,5,6285
258,1,6,6281
259,1,7,6284
260,1,8,6287
261,1,9,6282
262,1,1,6285
263,1,2,6288
264,1,3,6283
265,1,4,6592
266,1,5,6588
267,1,6,6591
268,1,7,6594
269,1,8,6589
270,1,9,6592
271,1,1,6595
272,1,2,6590
273,1,3,6796
274,1,4,6792
275,1,5,6795
276,1,6,6798
277,1,7,6793
278,1,8,6796
279,1,9,6799
280,1,1,6794
281,1,2,6999
282,1,3,6995
283,1,4,6998
284,1,5,7001
285,1,6,6996
286,1,7,6999
287,1,8,7002
288,1,9,6997
289,1,1,6999
290,1,2,6995
291,1,3,6998
292,1,4,7001
293,1,5,6996
294,1,6,6999
295,1,7,7002
296,1,8,6997
297,1,9,7098
298,1,1,7094
299,1,2,7097
300,1,3,7100
301,1,4,7095
302,1,5,7098
303,1,6,7101
304,1,7,7096
305,1,8,7094
306,1,9,7090
307,1,1,7093
308,1,2,7096
309,1,3,7091
310,1,4,7094
311,1,5,7097
312,1,6,7092
313,1,7,7088
314,1,8,7084
315,1,9,7087
316,1,1,7090
317,1,2,7085
318,1,3,7088
319,1,4,7091
320,1,5,7086
321,1,6,6881
322,1,7,6877
323,1,8,6880
324,1,9,6883
325,1,1,6878
326,1,2,6881
327,1,3,6884
328,1,4,6879
329,1,5,6773
330,1,6,6769
331,1,7,6772
332,1,8,6775
333,1,9,6770
334,1,1,6773
335,1,2,6776
336,1,3,6771
337,1,4,6565
338,1,5,6561
339,1,6,6564
340,1,7,6567
341,1,8,6562
342,1,9,6565
343,1,1,6568
344,1,2,6563
345,1,3,6258
346,1,4,6254
347,1,5,6257
348,1,6,6260
349,1,7,6255
350,1,8,6258
351,1,9,6261
352,1,1,6256
353,1,2,6053
354,1,3,6049
355,1,4,6052
356,1,5,6055
357,1,6,6050
358,1,7,6053
359,1,8,6056
360,1,9,6051
361,1,1,5749
362,1,2,5745
363,1,3,5748
364,1,4,5751
365,1,5,5746
366,1,6,5749
367,1,7,5752
368,1,8,5747
369,1,9,5445
370,1,1,5441
371,1,2,5444
372,1,3,5447
373,1,4,5442
374,1,5,5445
375,1,6,5448
376,1,7,5443
377,1,8,5445
378,1,9,5441
379,1,1,5444
380,1,2,5447
381,1,3,5442
382,1,4,5445
383,1,5,5448
384,1,6,5443
385,1,7,4839
386,1,8,4835
387,1,9,4838
388,1,1,4841
389,1,2,4836
390,1,3,4839
391,1,4,4842
392,1,5,4837
393,1,6,4736
394,1,7,4732
395,1,8,4735
396,1,9,4738
397,1,1,4733
398,1,2,4736
399,1,3,4739
400,1,4,4734
401,1,5,4635
402,1,6,4631
403,1,7,4634
404,1,8,4637
405,1,9,4632
406,1,1,4635
407,1,2,4638
408,1,3,4633
409,1,4,4635
410,1,5,4631
411,1,6,4634
412,1,7,4637
413,1,8,4632
414,1,9,4635
415,1,1,4638
416,1,2,4633
417,1,3,4635
418,1,4,4631
419,1,5,4634
420,1,6,4637
421,1,7,4632
422,1,8,4635
423,1,9,4638
424,1,1,4633
425,1,2,4635
426,1,3,4631
427,1,4,4634
428,1,5,4637
429,1,6,4632
430,1,7,4635
431,1,8,4638
432,1,9,4633
433,1,1,4635
434,1,2,4631
435,1,3,4634
436,1,4,4637
437,1,5,4632
438,1,6,4635
439,1,7,4638
440,1,8,4633
441,1,9,4635
442,1,1,4631
443,1,2,4634
444,1,3,4637
445,1,4,4632
446,1,5,4635
447,1,6,4638
448,1,7,4633
449,1,8,4833
450,1,9,4829
451,1,1,4832
452,1,2,4835
453,1,3,4830
454,1,4,4833
455,1,5,4836
456,1,6,4831
457,1,7,5032
458,1,8,5028
459,1,9,5031
460,1,1,5034
461,1,2,5029
462,1,3,5032
463,1,4,5035
464,1,5,5030
465,1,6,5329
466,1,7,5325
467,1,8,5328
468,1,9,5331
469,1,1,5326
470,1,2,5329
471,1,3,5332
472,1,4,5327
473,1,5,5626
474,1,6,5622
475,1,7,5625
476,1,8,5628
477,1,9,5623
478,1,1,5626
479,1,2,5629
480,1,3,5624
481,1,4,5923
482,1,5,5919
483,1,6,5922
484,1,7,5925
485,1,8,5920
486,1,9,5923
487,1,1,5926
488,1,2,5921
489,1,3,6221
490,1,4,6217
491,1,5,6220
492,1,6,6223
493,1,7,6218
494,1,8,6221
495,1,9,6224
496,1,1,6219
497,1,2,6418
498,1,3,6414
499,1,4,6417
500,1,5,6420
501,1,6,6415
502,1,7,6418
503,1,8,6421
504,1,9,6416
505,1,1,6517
506,1,2,6513
507,1,3,6516
508,1,4,6519
509,1,5,6514
510,1,6,6517
511,1,7,6520
512,1,8,6515
513,1,9,6516
514,1,1,6512
515,1,2,6515
516,1,3,6518
517,1,4,6513
518,1,5,6516
519,1,6,6519
520,1,7,6514
521,1,8,6315
522,1,9,6311
523,1,1,6314
524,1,2,6317
525,1,3,6312
526,1,4,6315
527,1,5,6318
528,1,6,6313
529,1,7,6014
530,1,8,6010
531,1,9,6013
532,1,1,6016
533,1,2,6011
534,1,3,6014
535,1,4,6017
536,1,5,6012
537,1,6,5614
538,1,7,5610
539,1,8,5613
540,1,9,5616
541,1,1,5611
542,1,2,5614
543,1,3,5617
544,1,4,5612
545,1,5,5216
546,1,6,5212
547,1,7,5215
548,1,8,5218
549,1,9,5213
550,1,1,5216
551,1,2,5219
552,1,3,5214
553,1,4,5018
554,1,5,5014
555,1,6,5017
556,1,7,5020
557,1,8,5015
558,1,9,5018
559,1,1,5021
560,1,2,5016
561,1,3,5022
562,1,4,5018
563,1,5,5021
564,1,6,5024
565,1,7,5019
566,1,8,5022
567,1,9,5025
568,1,1,5020
569,1,2,5226
570,1,3,5222
571,1,4,5225
572,1,5,5228
573,1,6,5223
574,1,7,5226
575,1,8,5229
576,1,9,5224
577,1,1,5731
578,1,2,5727
579,1,3,5730
580,1,4,5733
581,1,5,5728
582,1,6,5731
583,1,7,5734
584,1,8,5729
585,1,9,6336
586,1,1,6332
587,1,2,6335
588,1,3,6338
589,1,4,6333
590,1,5,6336
591,1,6,6339
592,1,7,6334
593,1,8,6940
594,1,9,6936
595,1,1,6939
596,1,2,6942
597,1,3,6937
598,1,4,6940
599,1,5,6943
600,1,6,6938
601,1,7,7643
602,1,8,7639
603,1,9,7642
604,1,1,7645
605,1,2,7640
606,1,3,7643
607,1,4,7646
608,1,5,7641
609,1,6,8245
610,1,7,8241
611,1,8,8244
612,1,9,8247
613,1,1,8242
614,1,2,8245
615,1,3,8248
616,1,4,8243
617,1,5,8746
618,1,6,8742
619,1,7,8745
620,1,8,8748
621,1,9,8743
622,1,1,8746
623,1,2,8749
624,1,3,8744
625,1,4,9245
626,1,5,9241
627,1,6,9244
628,1,7,9247
629,1,8,9242
630,1,9,9245
631,1,1,9248
632,1,2,9243
633,1,3,9644
634,1,4,9640
635,1,5,9643
636,1,6,9646
637,1,7,9641
638,1,8,9644
639,1,9,9647
640,1,1,9642
641,1,2,9743
642,1,3,9739
643,1,4,9742
644,1,5,9745
645,1,6,9740
646,1,7,9743
647,1,8,9746
648,1,9,9741
649,1,1,9742
650,1,2,9738
651,1,3,9741
652,1,4,9744
653,1,5,9739
654,1,6,9742
655,1,7,9745
656,1,8,9740
657,1,9,9440
658,1,1,9436
659,1,2,9439
660,1,3,9442
661,1,4,9437
662,1,5,9440
663,1,6,9443
664,1,7,9438
665,1,8,8538
666,1,9,8534
667,1,1,8537
668,1,2,8540
669,1,3,8535
670,1,4,8538
671,1,5,8541
672,1,6,8536
673,1,7,7435
674,1,8,7431
675,1,9,7434
676,1,1,7437
677,1,2,7432
678,1,3,7435
679,1,4,7438
680,1,5,7433
681,1,6,5732
682,1,7,5728
683,1,8,5731
684,1,9,5734
685,1,1,5729
686,1,2,5732
687,1,3,5735
688,1,4,5730
689,1,5,4029
690,1,6,4025
691,1,7,4028
692,1,8,4031
693,1,9,4026
694,1,1,4029
695,1,2,4032
696,1,3,4027
697,1,4,2328
698,1,5,2324
699,1,6,2327
700,1,7,2330
701,1,8,2325
702,1,9,2328
703,1,1,2331
704,1,2,2326
705,1,3,1329
706,1,4,1325
707,1,5,1328
708,1,6,1331
709,1,7,1326
710,1,8,1329
711,1,9,1332
712,1,1,1327
713,1,2,630
714,1,3,626
715,1,4,629
716,1,5,632
717,1,6,627
718,1,7,630
719,1,8,633
720,1,9,628
721,1,1,231
722,1,2,227
723,1,3,230
724,1,4,233
725,1,5,228
726,1,6,231
727,1,7,234
728,1,8,229
729,1,9,33
730,1,1,29
731,1,2,32
732,1,3,35
733,1,4,30
734,1,5,33
735,1,6,36
736,1,7,31
737,1,8,34
738,1,9,30
739,1,1,33
740,1,2,36
741,1,3,31
742,1,4,34
743,1,5,37
744,1,6,32
745,1,7,136
746,1,8,132
747,1,9,135
748,1,1,138
749,1,2,133
750,1,3,136
751,1,4,139
752,1,5,134
753,1,6,537
754,1,7,533
755,1,8,536
756,1,9,539
757,1,1,534
758,1,2,537
759,1,3,540
760,1,4,535
761,1,5,1240
762,1,6,1236
763,1,7,1239
764,1,8,1242
765,1,9,1237
766,1,1,1240
767,1,2,1243
768,1,3,1238
769,1,4,2142
770,1,5,2138
771,1,6,2141
772,1,7,2144
773,1,8,2139
774,1,9,2142
775,1,1,2145
776,1,2,2140
777,1,3,3243
778,1,4,3239
779,1,5,3242
780,1,6,3245
781,1,7,3240
782,1,8,3243
783,1,9,3246
784,1,1,3241
785,1,2,4344
786,1,3,4340
787,1,4,4343
788,1,5,4346
789,1,6,4341
790,1,7,4344
791,1,8,4347
792,1,9,4342
793,1,1,5445
794,1,2,5441
795,1,3,5444
796,1,4,5447
797,1,5,5442
798,1,6,5445
799,1,7,5448
800,1,8,5443
801,1,9,6145
802,1,1,6141
803,1,2,6144
804,1,3,6147
805,1,4,6142
806,1,5,6145
807,1,6,6148
808,1,7,6143
809,1,8,6545
810,1,9,6541
811,1,1,6544
812,1,2,6547
813,1,3,6542
814,1,4,6545
815,1,5,6548
816,1,6,6543
817,1,7,6645
818,1,8,6641
819,1,9,6644
820,1,1,6647
821,1,2,6642
822,1,3,6645
823,1,4,6648
824,1,5,6643
825,1,6,6644
826,1,7,6640
827,1,8,6643
828,1,9,6646
829,1,1,6641
830,1,2,6644
831,1,3,6647
832,1,4,6642
833,1,5,6344
834,1,6,6340
835,1,7,6343
836,1,8,6346
837,1,9,6341
838,1,1,6344
839,1,2,6347
840,1,3,6342
841,1,4,5943
842,1,5,5939
843,1,6,5942
844,1,7,5945
845,1,8,5940
846,1,9,5943
847,1,1,5946
848,1,2,5941
849,1,3,5342
850,1,4,5338
851,1,5,5341
852,1,6,5344
853,1,7,5339
854,1,8,5342
855,1,9,5345
856,1,1,5340
857,1,2,4742
858,1,3,4738
859,1,4,4741
860,1,5,4744
861,1,6,4739
862,1,7,4742
863,1,8,4745
864,1,9,4740
865,1,1,4242
866,1,2,4238
867,1,3,4241
868,1,4,4244
869,1,5,4239
870,1,6,4242
871,1,7,4245
872,1,8,4240
873,1,9,4043
874,1,1,4039
875,1,2,4042
876,1,3,4045
877,1,4,4040
878,1,5,4043
879,1,6,4046
880,1,7,4041
881,1,8,3945
882,1,9,3941
883,1,1,3944
884,1,2,3947
885,1,3,3942
886,1,4,3945
887,1,5,3948
888,1,6,3943
889,1,7,3947
890,1,8,3943
891,1,9,3946
892,1,1,3949
893,1,2,3944
894,1,3,3947
895,1,4,3950
896,1,5,3945
897,1,6,4149
898,1,7,4145
899,1,8,4148
900,1,9,4151
901,1,1,4146
902,1,2,4149
903,1,3,4152
904,1,4,4147
905,1,5,4552
906,1,6,4548
907,1,7,4551
908,1,8,4554
909,1,9,4549
910,1,1,4552
911,1,2,4555
912,1,3,4550
913,1,4,5153
914,1,5,5149
915,1,6,5152
916,1,7,5155
917,1,8,5150
918,1,9,5153
919,1,1,5156
920,1,2,5151
921,1,3,5754
922,1,4,5750
923,1,5,5753
924,1,6,5756
925,1,7,5751
926,1,8,5754
927,1,9,5757
928,1,1,5752
929,1,2,6255
930,1,3,6251
931,1,4,6254
932,1,5,6257
933,1,6,6252
934,1,7,6255
935,1,8,6258
936,1,9,6253
937,1,1,6855
938,1,2,6851
939,1,3,6854
940,1,4,6857
941,1,5,6852
942,1,6,6855
943,1,7,6858
944,1,8,6853
945,1,9,7254
946,1,1,7250
947,1,2,7253
948,1,3,7256
949,1,4,7251
950,1,5,7254
951,1,6,7257
952,1,7,7252
953,1,8,7454
954,1,9,7450
955,1,1,7453
956,1,2,7456
957,1,3,7451
958,1,4,7454
959,1,5,7457
960,1,6,7452
961,1,7,7553
962,1,8,7549
963,1,9,7552
964,1,1,7555
965,1,2,7550
966,1,3,7553
967,1,4,7556
968,1,5,7551
969,1,6,7453
970,1,7,7449
971,1,8,7452
972,1,9,7455
973,1,1,7450
974,1,2,7453
975,1,3,7456
976,1,4,7451
977,1,5,7152
978,1,6,7148
979,1,7,7151
980,1,8,7154
981,1,9,7149
982,1,1,7152
983,1,2,7155
984,1,3,7150
985,1,4,6650
986,1,5,6646
987,1,6,6649
988,1,7,6652
989,1,8,6647
990,1,9,6650
991,1,1,6653
992,1,2,6648
993,1,3,6050
994,1,4,6046
995,1,5,6049
996,1,6,6052
997,1,7,6047
998,1,8,6050
999,1,9,6053
1000,1,1,6048
1001,1,2,5450
1002,1,3,5446
1003,1,4,5449
1004,1,5,5452
1005,1,6,5447
1006,1,7,5450
1007,1,8,5453
1008,1,9,5448
1009,1,1,5050
1010,1,2,5046
1011,1,3,5049
1012,1,4,5052
1013,1,5,5047
1014,1,6,5050
1015,1,7,5053
1016,1,8,5048
1017,1,9,4752
1018,1,1,4748
1019,1,2,4751
1020,1,3,4754
1021,1,4,4749
1022,1,5,4752
1023,1,6,4755
1024,1,7,4750
1025,1,8,4654
1026,1,9,4650
1027,1,1,4653
1028,1,2,4656
1029,1,3,4651
1030,1,4,4654
1031,1,5,4657
1032,1,6,4652
1033,1,7,4655
1034,1,8,4651
1035,1,9,4654
1036,1,1,4657
1037,1,2,4652
1038,1,3,4655
1039,1,4,4658
1040,1,5,4653
1041,1,6,4857
1042,1,7,4853
1043,1,8,4856
1044,1,9,4859
1045,1,1,4854
1046,1,2,4857
1047,1,3,4860
1048,1,4,4855
1049,1,5,5159
1050,1,6,5155
1051,1,7,5158
1052,1,8,5161
1053,1,9,5156
1054,1,1,5159
1055,1,2,5162
1056,1,3,5157
1057,1,4,5660
1058,1,5,5656
1059,1,6,5659
1060,1,7,5662
1061,1,8,5657
1062,1,9,5660
1063,1,1,5663
1064,1,2,5658
1065,1,3,6161
1066,1,4,6157
1067,1,5,6160
1068,1,6,6163
1069,1,7,6158
1070,1,8,6161
1071,1,9,6164
1072,1,1,6159
1073,1,2,6762
1074,1,3,6758
1075,1,4,6761
1076,1,5,6764
1077,1,6,6759
1078,1,7,6762
1079,1,8,6765
1080,1,9,6760
1081,1,1,7462
1082,1,2,7458
1083,1,3,7461
1084,1,4,7464
1085,1,5,7459
1086,1,6,7462
1087,1,7,7465
1088,1,8,7460
1089,1,9,8262
1090,1,1,8258
1091,1,2,8261
1092,1,3,8264
1093,1,4,8259
1094,1,5,8262
1095,1,6,8265
1096,1,7,8260
1097,1,8,9162
1098,1,9,9158
1099,1,1,9161
1100,1,2,9164
1101,1,3,9159
1102,1,4,9162
1103,1,5,9165
1104,1,6,9160
1105,1,7,9661
1106,1,8,9657
1107,1,9,9660
1108,1,1,9663
1109,1,2,9658
1110,1,3,9661
1111,1,4,9664
1112,1,5,9659
1113,1,6,9961
1114,1,7,9957
1115,1,8,9960
1116,1,9,9963
1117,1,1,9958
1118,1,2,9961
1119,1,3,9964
1120,1,4,9959
1121,1,5,9961
1122,1,6,9957
1123,1,7,9960
1124,1,8,9963
1125,1,9,9958
1126,1,1,9961
1127,1,2,9964
1128,1,3,9959
1129,1,4,9860
1130,1,5,9856
1131,1,6,9859
1132,1,7,9862
1133,1,8,9857
1134,1,9,9860
1135,1,1,9863
1136,1,2,9858
1137,1,3,9460
1138,1,4,9456
1139,1,5,9459
1140,1,6,9462
1141,1,7,9457
1142,1,8,9460
1143,1,9,9463
1144,1,1,9458
1145,1,2,8758
1146,1,3,8754
1147,1,4,8757
1148,1,5,8760
1149,1,6,8755
1150,1,7,8758
1151,1,8,8761
1152,1,9,8756
1153,1,1,7958
1154,1,2,7954
1155,1,3,7957
1156,1,4,7960
1157,1,5,7955
1158,1,6,7958
1159,1,7,7961
1160,1,8,7956
1161,1,9,7158
1162,1,1,7154
1163,1,2,7157
1164,1,3,7160
1165,1,4,7155
1166,1,5,7158
1167,1,6,7161
1168,1,7,7156
1169,1,8,6459
1170,1,9,6455
1171,1,1,6458
1172,1,2,6461
1173,1,3,6456
1174,1,4,6459
1175,1,5,6462
1176,1,6,6457
1177,1,7,6060
1178,1,8,6056
1179,1,9,6059
1180,1,1,6062
1181,1,2,6057
1182,1,3,6060
1183,1,4,6063
1184,1,5,6058
1185,1,6,5761
1186,1,7,5757
1187,1,8,5760
1188,1,9,5763
1189,1,1,5758
1190,1,2,5761
1191,1,3,5764
1192,1,4,5759
1193,1,5,5563
1194,1,6,5559
1195,1,7,5562
1196,1,8,5565
1197,1,9,5560
1198,1,1,5563
1199,1,2,5566
1200,1,3,5561
1201,1,4,5464
1202,1,5,5460
1203,1,6,5463
1204,1,7,5466
1205,1,8,5461
1206,1,9,5464
1207,1,1,5467
1208,1,2,5462
1209,1,3,5565
1210,1,4,5561
1211,1,5,5564
1212,1,6,5567
1213,1,7,5562
1214,1,8,5565
1215,1,9,5568
1216,1,1,5563
1217,1,2,5666
1218,1,3,5662
1219,1,4,5665
1220,1,5,5668
1221,1,6,5663
1222,1,7,5666
1223,1,8,5669
1224,1,9,5664
1225,1,1,5967
1226,1,2,5963
1227,1,3,5966
1228,1,4,5969
1229,1,5,5964
1230,1,6,5967
1231,1,7,5970
1232,1,8,5965
1233,1,9,6368
1234,1,1,6364
1235,1,2,6367
1236,1,3,6370
1237,1,4,6365
1238,1,5,6368
1239,1,6,6371
1240,1,7,6366
1241,1,8,6868
1242,1,9,6864
1243,1,1,6867
1244,1,2,6870
1245,1,3,6865
1246,1,4,6868
1247,1,5,6871
1248,1,6,6866
1249,1,7,7268
1250,1,8,7264
1251,1,9,7267
1252,1,1,7270
1253,1,2,7265
1254,1,3,7268
1255,1,4,7271
1256,1,5,7266
1257,1,6,7468
1258,1,7,7464
1259,1,8,7467
1260,1,9,7470
1261,1,1,7465
1262,1,2,7468
1263,1,3,7471
1264,1,4,7466
1265,1,5,7668
1266,1,6,7664
1267,1,7,7667
1268,1,8,7670
1269,1,9,7665
1270,1,1,7668
1271,1,2,7671
1272,1,3,7666
1273,1,4,7768
1274,1,5,7764
1275,1,6,7767
1276,1,7,7770
1277,1,8,7765
1278,1,9,7768
1279,1,1,7771
1280,1,2,7766
1281,1,3,7668
1282,1,4,7664
1283,1,5,7667
1284,1,6,7670
1285,1,7,7665
1286,1,8,7668
1287,1,9,7671
1288,1,1,7666
1289,1,2,7568
1290,1,3,7564
1291,1,4,7567
1292,1,5,7570
1293,1,6,7565
1294,1,7,7568
1295,1,8,7571
1296,1,9,7566
1297,1,1,7167
1298,1,2,7163
1299,1,3,7166
1300,1,4,7169
1301,1,5,7164
1302,1,6,7167
1303,1,7,7170
1304,1,8,7165
1305,1,9,6867
1306,1,1,6863
1307,1,2,6866
1308,1,3,6869
1309,1,4,6864
1310,1,5,6867
1311,1,6,6870
1312,1,7,6865
1313,1,8,6568
1314,1,9,6564
1315,1,1,6567
1316,1,2,6570
1317,1,3,6565
1318,1,4,6568
1319,1,5,6571
1320,1,6,6566
1321,1,7,6369
1322,1,8,6365
1323,1,9,6368
1324,1,1,6371
1325,1,2,6366
1326,1,3,6369
1327,1,4,6372
1328,1,5,6367
1329,1,6,6270
1330,1,7,6266
1331,1,8,6269
1332,1,9,6272
1333,1,1,6267
1334,1,2,6270
1335,1,3,6273
1336,1,4,6268
1337,1,5,6271
1338,1,6,6267
1339,1,7,6270
1340,1,8,6273
1341,1,9,6268
1342,1,1,6271
1343,1,2,6274
1344,1,3,6269
1345,1,4,6272
1346,1,5,6268
1347,1,6,6271
1348,1,7,6274
1349,1,8,6269
1350,1,9,6272
1351,1,1,6275
1352,1,2,6270
1353,1,3,6373
1354,1,4,6369
1355,1,5,6372
1356,1,6,6375
1357,1,7,6370
1358,1,8,6373
1359,1,9,6376
1360,1,1,6371
1361,1,2,6574
1362,1,3,6570
1363,1,4,6573
1364,1,5,6576
1365,1,6,6571
1366,1,7,6574
1367,1,8,6577
1368,1,9,6572
1369,1,1,6874
1370,1,2,6870
1371,1,3,6873
1372,1,4,6876
1373,1,5,6871
1374,1,6,6874
1375,1,7,6877
1376,1,8,6872
1377,1,9,7175
1378,1,1,7171
1379,1,2,7174
1380,1,3,7177
1381,1,4,7172
1382,1,5,7175
1383,1,6,7178
1384,1,7,7173
1385,1,8,7374
1386,1,9,7370
1387,1,1,7373
1388,1,2,7376
1389,1,3,7371
1390,1,4,7374
1391,1,5,7377
1392,1,6,7372
1393,1,7,7674
1394,1,8,7670
1395,1,9,7673
1396,1,1,7676
1397,1,2,7671
1398,1,3,7674
1399,1,4,7677
1400,1,5,7672
1401,1,6,7773
1402,1,7,7769
1403,1,8,7772
1404,1,9,7775
1405,1,1,7770
1406,1,2,7773
1407,1,3,7776
1408,1,4,7771
1409,1,5,7872
1410,1,6,7868
1411,1,7,7871
1412,1,8,7874
1413,1,9,7869
1414,1,1,7872
1415,1,2,7875
1416,1,3,7870
1417,1,4,7871
1418,1,5,7867
1419,1,6,7870
1420,1,7,7873
1421,1,8,7868
1422,1,9,7871
1423,1,1,7874
1424,1,2,7869
1425,1,3,7871
1426,1,4,7867
1427,1,5,7870
1428,1,6,7873
1429,1,7,7868
1430,1,8,7871
1431,1,9,7874
1432,1,1,7869
1433,1,2,7771
1434,1,3,7767
1435,1,4,7770
1436,1,5,7773
1437,1,6,7768
1438,1,7,7771
1439,1,8,7774
1440,1,9,7769
1441,1,1,7771
1442,1,2,7767
1443,1,3,7770
1444,1,4,7773
1445,1,5,7768
1446,1,6,7771
1447,1,7,7774
1448,1,8,7769
1449,1,9,7572
1450,1,1,7568
1451,1,2,7571
1452,1,3,7574
1453,1,4,7569
1454,1,5,7572
1455,1,6,7575
1456,1,7,7570
1457,1,8,7374
1458,1,9,7370
1459,1,1,7373
1460,1,2,7376
1461,1,3,7371
1462,1,4,7374
1463,1,5,7377
1464,1,6,7372
1465,1,7,7176
1466,1,8,7172
1467,1,9,7175
1468,1,1,7178
1469,1,2,7173
1470,1,3,7176
1471,1,4,7179
1472,1,5,7174
1473,1,6,6978
1474,1,7,6974
1475,1,8,6977
1476,1,9,6980
1477,1,1,6975
1478,1,2,6978
1479,1,3,6981
1480,1,4,6976
1481,1,5,6879
1482,1,6,6875
1483,1,7,6878
1484,1,8,6881
1485,1,9,6876
1486,1,1,6879
1487,1,2,6882
1488,1,3,6877
1489,1,4,6780
1490,1,5,6776
1491,1,6,6779
1492,1,7,6782
1493,1,8,6777
1494,1,9,6780
1495,1,1,6783
1496,1,2,6778
1497,1,3,6581
1498,1,4,6577
1499,1,5,6580
1500,1,6,6583
1501,1,7,6578
1502,1,8,6581
